channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
CodeWithChris,iOS Concurrency - Stewart Lynch - The Masterclass,https://www.youtube.com/watch?v=GvSeLajZZJ4,1/31/22,1:48:15,7395,172,15,iosconcurrencystewartlynchthemasterclass.txt,2
CodeWithChris,Introduction to WidgetKit - Lesson 3: TimelineProvider & Wrap-up,https://www.youtube.com/watch?v=uVb70ynCwEk,1/24/22,18:44,4012,51,6,introductiontowidgetkitlesson3timelineproviderwrapup.txt,2
CodeWithChris,Introduction to WidgetKit - Lesson 1: Overview and Project Introduction,https://www.youtube.com/watch?v=8E6ztMBmBTk,1/10/22,24:35:00,13808,165,18,introductiontowidgetkitlesson1overviewandprojectintroduction.txt,2
CodeWithChris,iOS/Swift Concurrency Series 6 - Backporting to iOS 14,https://www.youtube.com/watch?v=JtOdOZWfAMQ,1/5/22,17:28,4071,76,11,iosswiftconcurrencyseries6backportingtoios14.txt,2
CodeWithChris,Swift Concurrency Lesson 5 - Parallel Concurrency with Async Let,https://www.youtube.com/watch?v=x4tmu8wkDXA,12/29/21,13:38,4523,102,17,swiftconcurrencylesson5parallelconcurrencywithasynclet.txt,2
CodeWithChris,Swift Concurrency Lesson 4 - Async and Await,https://www.youtube.com/watch?v=5oBiSNnSvdQ,12/22/21,16:41,9015,164,14,swiftconcurrencylesson4asyncandawait.txt,2
CodeWithChris,Beginner’s Guide to Designing Accessible UI - Figma Tutorial,https://www.youtube.com/watch?v=2wUP4cm38ec,12/20/21,16:44,6570,146,13,beginnersguidetodesigningaccessibleuifigmatutorial.txt,2
CodeWithChris,Swift Concurrency Lesson 3 - Improving the User Experience,https://www.youtube.com/watch?v=1wT7CytZjx0,12/15/21,13:25,5187,98,10,swiftconcurrencylesson3improvingtheuserexperience.txt,2
CodeWithChris,How to Create Responsive UI Grids | Learning Design Ep. 2,https://www.youtube.com/watch?v=dyzGqCv8Sbg,12/10/21,22:11,5394,94,11,howtocreateresponsiveuigridslearningdesignep2.txt,2
CodeWithChris,Swift Concurrency Lesson 2 - VOODO and Creating the UI,https://www.youtube.com/watch?v=_tnbwaHpJpM,12/8/21,24:00:00,6311,129,16,swiftconcurrencylesson2voodoandcreatingtheui.txt,2
CodeWithChris,Getting Started with Vapor 4 - A Beginner's Course,https://www.youtube.com/watch?v=RhYZh3rTMKU,12/3/21,2:59:38,21483,220,32,gettingstartedwithvapor4abeginnerscourse.txt,2
CodeWithChris,Swift Concurrency Lesson 1 - Creating Models and an APIService,https://www.youtube.com/watch?v=S5PYdqfyroI,12/1/21,24:18:00,14637,353,32,swiftconcurrencylesson1creatingmodelsandanapiservice.txt,2
CodeWithChris,How to Design Faster in Figma | Learning Design Ep. 1,https://www.youtube.com/watch?v=NhZDwZuCotI,11/25/21,43:50:00,12417,212,20,howtodesignfasterinfigmalearningdesignep1.txt,2
CodeWithChris,Getting Started with Vapor 4 Lesson 5,https://www.youtube.com/watch?v=2JuqhabkAT8,11/17/21,40:50:00,5851,120,35,gettingstartedwithvapor4lesson5.txt,2
CodeWithChris,Getting Started with Vapor 4 Lesson 4,https://www.youtube.com/watch?v=N63nkT2JFsI,11/10/21,28:30:00,5661,111,21,gettingstartedwithvapor4lesson4.txt,2
CodeWithChris,Getting Started with Vapor 4 Lesson 2,https://www.youtube.com/watch?v=ae2JBfSFs0A,10/27/21,36:30:00,14588,327,47,gettingstartedwithvapor4lesson2.txt,2
CodeWithChris,Getting Started with Vapor 4 Lesson 1,https://www.youtube.com/watch?v=CD283bLteP0,10/20/21,14:42,29200,802,115,gettingstartedwithvapor4lesson1.txt,2
CodeWithChris,Data Flow in a SwiftUI App,https://www.youtube.com/watch?v=jD6c9y8CFGQ,10/13/21,33:15:00,53297,1939,145,dataflowinaswiftuiapp.txt,2
CodeWithChris,Why you should monetize with app subscriptions,https://www.youtube.com/watch?v=vi3YKrS3hog,10/6/21,19:45,7457,210,31,whyyoushouldmonetizewithappsubscriptions.txt,2
