channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
mycodeschool,Binary Search - Iterative Implementation and common errors,https://www.youtube.com/watch?v=OAZc1zwjERU,1/26/13,10:11,149355,1326,37,binarysearchiterativeimplementationandcommonerrors.txt,2
mycodeschool,What is binary search,https://www.youtube.com/watch?v=j5uXyPJ0Pew,1/23/13,12:45,700642,5901,271,whatisbinarysearch.txt,2
mycodeschool,Prime factorization of a number,https://www.youtube.com/watch?v=6PDtgHhpCHo,1/18/13,11:47,89617,1103,74,primefactorizationofanumber.txt,2
mycodeschool,Finding all factors of a number,https://www.youtube.com/watch?v=dolcMgiJ7I0,1/14/13,6:53,113531,929,41,findingallfactorsofanumber.txt,2
mycodeschool,Finding Prime numbers - Sieve of Eratosthenes,https://www.youtube.com/watch?v=eKp56OLhoQs,1/10/13,9:54,306239,3554,155,findingprimenumberssieveoferatosthenes.txt,2
mycodeschool,Working with pointers,https://www.youtube.com/watch?v=X1DcpcgSUXw,1/8/13,11:38,579372,7600,414,workingwithpointers.txt,2
mycodeschool,Arrays in programming - fundamentals,https://www.youtube.com/watch?v=5tPLyHCZdU0,1/6/13,10:14,157034,1149,28,arraysinprogrammingfundamentals.txt,2
mycodeschool,Introduction to pointers in C/C++,https://www.youtube.com/watch?v=h-HBipu_1P0,1/6/13,10:07,1575849,19699,903,introductiontopointersincc.txt,2
mycodeschool,Time complexity analysis - some general rules,https://www.youtube.com/watch?v=PFd5s0bHgAQ,12/8/12,8:20,566971,7105,261,timecomplexityanalysissomegeneralrules.txt,2
mycodeschool,"Time complexity analysis: asymptotic notations - big oh, theta ,omega",https://www.youtube.com/watch?v=OpebHLAf99Y,12/3/12,10:40,645933,5234,205,timecomplexityanalysisasymptoticnotationsbigohthetaomega.txt,2
mycodeschool,Time complexity analysis - How to calculate running time?,https://www.youtube.com/watch?v=8syQKTdgdzc,12/3/12,11:03,1025626,7691,259,timecomplexityanalysishowtocalculaterunningtime.txt,2
