channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Coding with John,Number Guessing Game in Java Tutorial (Beginning to End),https://www.youtube.com/watch?v=j_ax_yT7KW0,2021-01-08,14:34,60461,1700,79,numberguessinggameinjavatutorialbeginningtoend.txt
Coding with John,Exception Handling in Java Tutorial,https://www.youtube.com/watch?v=1XAfapkBQjk,2020-12-31,13:20,376235,13756,270,exceptionhandlinginjavatutorial.txt
Coding with John,How to Find the Area of a Circle in Java,https://www.youtube.com/watch?v=Op03pPUPk5c,2020-12-14,5:55,12095,253,14,howtofindtheareaofacircleinjava.txt
Coding with John,Top 5 Non-Programming Skills We Look For In Interviews,https://www.youtube.com/watch?v=es9_I5-04uM,2020-12-06,7:12,5254,394,29,top5nonprogrammingskillswelookforininterviews.txt
Coding with John,Print Multiplication Tables in Java - Full Tutorial,https://www.youtube.com/watch?v=jCEPPQHQApY,2020-11-24,7:03,9727,202,15,printmultiplicationtablesinjavafulltutorial.txt
Coding with John,I hate this kind of programmer,https://www.youtube.com/watch?v=qhQszgMwzDs,2020-11-19,0:15,39669,1659,56,ihatethiskindofprogrammer.txt
Coding with John,Tic Tac Toe Game in Java - Full Tutorial with Source,https://www.youtube.com/watch?v=ROvAUVINlBE,2020-11-14,51:39,73042,1860,85,tictactoegameinjavafulltutorialwithsource.txt
Coding with John,How to Convert String to Int in Java,https://www.youtube.com/watch?v=nRuLhGdkS4Q,2020-11-12,3:31,18884,656,10,howtoconvertstringtointinjava.txt
Coding with John,Java Main Method Explained - What Does All That Stuff Mean?,https://www.youtube.com/watch?v=P-_Nzi_mCRo,2020-11-04,7:10,225374,10705,277,javamainmethodexplainedwhatdoesallthatstuffmean.txt
Coding with John,How Do We Get User Input in Java? - Full Tutorial,https://www.youtube.com/watch?v=bI7kQq9cjmQ,2020-10-29,16:26,38662,1436,57,howdowegetuserinputinjavafulltutorial.txt
Coding with John,Java's SimpleDateFormat is a Disaster Waiting to Happen,https://www.youtube.com/watch?v=JdNQoTJmzis,2020-10-23,10:54,13148,529,20,javassimpledateformatisadisasterwaitingtohappen.txt
Coding with John,Create a BMI Calculator in JAVA Tutorial - Feet and Inches,https://www.youtube.com/watch?v=dzcsCZXmYzo,2020-10-15,14:45,16477,333,17,createabmicalculatorinjavatutorialfeetandinches.txt
Coding with John,Create a GPA Calculator in Java - Full Tutorial with Source,https://www.youtube.com/watch?v=I3sSL3Wz0Do,2020-10-09,34:10,25397,497,21,createagpacalculatorinjavafulltutorialwithsource.txt
