channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename
Coding With Kids,Secrets of Coding in SCRATCH: Create a *VIRTUAL PET* Carer Game,https://www.youtube.com/watch?v=IUvohA5JVOU,2020-11-19,9:16,517,7,0,secretsofcodinginscratchcreateavirtualpetcarergame.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MARIO KART* JUMPING GAME Tutorial,https://www.youtube.com/watch?v=gOMPd6EDQZA,2021-01-11,5:52,529,5,1,secretsofcodinginscratchcreateamariokartjumpinggametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: *HARRY POTTER POTIONS DUEL* 2-Player Game Tutorial,https://www.youtube.com/watch?v=rc702SjaeR0,2022-02-11,5:38,403,9,1,secretsofcodinginscratchharrypotterpotionsduel2playergametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MINECRAFT* RACING GAME - HILL CLIMB RACING REMIX EDITION,https://www.youtube.com/watch?v=KYWyKRn-9a8,2020-11-14,8:24,333,9,1,secretsofcodinginscratchcreateaminecraftracinggamehillclimbracingremixedition.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create 2P *MINECRAFT TACO BURP* GAME Tutorial,https://www.youtube.com/watch?v=v0NacOrzdV4,2021-02-16,4:56,327,8,9,secretsofcodinginscratchcreate2pminecrafttacoburpgametutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: *MINECRAFT CLICKER GAME* v1.0 Tutorial,https://www.youtube.com/watch?v=LmY8eYel834,2022-01-14,5:27,291,6,1,secretsofcodinginscratchminecraftclickergamev10tutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *DINO DANCE PARTY* Show Tutorial,https://www.youtube.com/watch?v=eL44pNKms60,2020-12-26,8:09,265,6,1,secretsofcodinginscratchcreateadinodancepartyshowtutorial.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a *CHATBOT: ASK GOBO* Tutorial,https://www.youtube.com/watch?v=Drt45TCjP0U,2020-12-19,5:54,244,8,1,secretsofcodinginscratchcreateachatbotaskgobotutorial.txt
Coding With Kids,"Secrets of Coding in SCRATCH: Create a *MINECRAFT DUNGEONS v1.1: Zombie, Spider, and Pillager* Game",https://www.youtube.com/watch?v=8xJllHi8-n8,2021-06-10,4:34,233,5,1,secretsofcodinginscratchcreateaminecraftdungeonsv11zombiespiderandpillagergame.txt
Coding With Kids,Secrets of Coding in SCRATCH: Create a SUPER *MINECRAFT* WORLD GAME - A MARIO REMIX EDITION,https://www.youtube.com/watch?v=yTE2d4jKJuY,2020-11-09,8:46,221,10,2,secretsofcodinginscratchcreateasuperminecraftworldgameamarioremixedition.txt
